ticket,open_time,type,size,symbol,open_price,sl,tp,close_time,close_price,commission,taxes,swap,profit,comment
109069909,2026.01.29 22:10:01,buy,0.60,usdjpy,153.205,0.000,0.000,2026.01.30 02:25:00,153.372,0.00,0.00,0.84,65.33,#400 230417_RandomWalk_YHH_unlimited
109029215,2026.01.29 18:47:15,buy,0.60,usdchf,0.76732,0.00000,0.00000,2026.01.30 02:40:00,0.76637,0.00,0.00,3.60,-74.38,#100 230417_RandomWalk_YHH_unlimited
109103566,2026.01.30 02:00:00,buy,0.60,usdchf,0.76448,0.00000,0.00000,2026.01.30 02:40:00,0.76637,0.00,0.00,0.00,147.97,#100 230417_RandomWalk_YHH_unlimited
109029210,2026.01.29 18:47:15,sell,0.60,eurusd,1.19464,0.00000,0.00000,2026.01.30 02:45:00,1.19355,0.00,0.00,1.22,65.40,#300 230417_RandomWalk_YHH_unlimited
109107510,2026.01.30 02:25:00,buy,0.60,usdjpy,153.386,0.000,0.000,2026.01.30 02:45:01,153.545,0.00,0.00,0.00,62.13,#400 230417_RandomWalk_YHH_unlimited
109029208,2026.01.29 18:47:14,sell,0.60,gbpusd,1.37888,0.00000,0.00000,2026.01.30 02:50:00,1.37782,0.00,0.00,-1.66,63.60,#200 230417_RandomWalk_YHH_unlimited
109029200,2026.01.29 18:47:14,buy,0.60,usdcad,1.35191,0.00000,0.00000,2026.01.30 02:55:00,1.35132,0.00,0.00,5.38,-26.20,#500 230417_RandomWalk_YHH_unlimited
109079174,2026.01.29 23:00:00,buy,0.60,usdcad,1.34912,0.00000,0.00000,2026.01.30 02:55:00,1.35126,0.00,0.00,5.38,95.02,#500 230417_RandomWalk_YHH_unlimited
109110241,2026.01.30 02:40:01,buy,0.60,usdchf,0.76646,0.00000,0.00000,2026.01.30 03:05:00,0.76760,0.00,0.00,0.00,89.11,#100 230417_RandomWalk_YHH_unlimited
109029207,2026.01.29 18:47:14,sell,0.60,audusd,0.70119,0.00000,0.00000,2026.01.30 03:10:00,0.70170,0.00,0.00,-1.03,-30.60,#600 230417_RandomWalk_YHH_unlimited
109079173,2026.01.29 23:00:00,sell,0.60,audusd,0.70446,0.00000,0.00000,2026.01.30 03:10:00,0.70170,0.00,0.00,-1.03,165.60,#600 230417_RandomWalk_YHH_unlimited
109112079,2026.01.30 02:50:02,sell,0.60,gbpusd,1.37779,0.00000,0.00000,2026.01.30 03:10:00,1.37678,0.00,0.00,0.00,60.60,#200 230417_RandomWalk_YHH_unlimited
109111224,2026.01.30 02:45:01,sell,0.60,eurusd,1.19349,0.00000,0.00000,2026.01.30 04:00:00,1.19177,0.00,0.00,0.00,103.20,#300 230417_RandomWalk_YHH_unlimited
109111228,2026.01.30 02:45:01,buy,0.60,usdjpy,153.558,0.000,0.000,2026.01.30 04:00:00,153.747,0.00,0.00,0.00,73.76,#400 230417_RandomWalk_YHH_unlimited
109116443,2026.01.30 03:10:01,sell,0.60,gbpusd,1.37661,0.00000,0.00000,2026.01.30 04:05:00,1.37533,0.00,0.00,0.00,76.80,#200 230417_RandomWalk_YHH_unlimited
109116444,2026.01.30 03:10:01,sell,0.60,audusd,0.70156,0.00000,0.00000,2026.01.30 04:05:00,0.69972,0.00,0.00,0.00,110.40,#600 230417_RandomWalk_YHH_unlimited
109115139,2026.01.30 03:05:01,buy,0.60,usdchf,0.76771,0.00000,0.00000,2026.01.30 04:05:01,0.76851,0.00,0.00,0.00,62.46,#100 230417_RandomWalk_YHH_unlimited
109112938,2026.01.30 02:55:01,buy,0.60,usdcad,1.35151,0.00000,0.00000,2026.01.30 04:05:04,1.35353,0.00,0.00,0.00,89.54,#500 230417_RandomWalk_YHH_unlimited
109127656,2026.01.30 04:00:01,buy,0.60,usdjpy,153.762,0.000,0.000,2026.01.30 04:10:00,153.931,0.00,0.00,0.00,65.87,#400 230417_RandomWalk_YHH_unlimited
109129415,2026.01.30 04:05:00,sell,0.60,audusd,0.69956,0.00000,0.00000,2026.01.30 04:25:00,0.69843,0.00,0.00,0.00,67.80,#600 230417_RandomWalk_YHH_unlimited
109127635,2026.01.30 04:00:00,sell,0.60,eurusd,1.19164,0.00000,0.00000,2026.01.30 04:35:00,1.19018,0.00,0.00,0.00,87.60,#300 230417_RandomWalk_YHH_unlimited
109129436,2026.01.30 04:05:03,buy,0.60,usdchf,0.76865,0.00000,0.00000,2026.01.30 04:35:00,0.76954,0.00,0.00,0.00,69.39,#100 230417_RandomWalk_YHH_unlimited
109131063,2026.01.30 04:10:00,buy,0.60,usdjpy,153.942,0.000,0.000,2026.01.30 11:20:00,154.096,0.00,0.00,0.00,59.96,#400 230417_RandomWalk_YHH_unlimited
109129412,2026.01.30 04:05:00,sell,0.60,gbpusd,1.37514,0.00000,0.00000,2026.01.30 11:50:00,1.37384,0.00,0.00,0.00,78.00,#200 230417_RandomWalk_YHH_unlimited
109140403,2026.01.30 04:35:02,sell,0.60,eurusd,1.19006,0.00000,0.00000,2026.01.30 11:50:00,1.19080,0.00,0.00,0.00,-44.40,#300 230417_RandomWalk_YHH_unlimited
109210981,2026.01.30 10:00:00,sell,0.60,eurusd,1.19387,0.00000,0.00000,2026.01.30 11:50:00,1.19079,0.00,0.00,0.00,184.80,#300 230417_RandomWalk_YHH_unlimited
109129456,2026.01.30 04:05:05,buy,0.60,usdcad,1.35371,0.00000,0.00000,2026.01.30 11:55:00,1.35513,0.00,0.00,0.00,62.87,#500 230417_RandomWalk_YHH_unlimited
109137279,2026.01.30 04:25:00,sell,0.60,audusd,0.69827,0.00000,0.00000,2026.01.30 11:55:00,0.69707,0.00,0.00,0.00,72.00,#600 230417_RandomWalk_YHH_unlimited
109232609,2026.01.30 11:20:00,buy,0.60,usdjpy,154.110,0.000,0.000,2026.01.30 11:55:00,154.275,0.00,0.00,0.00,64.17,#400 230417_RandomWalk_YHH_unlimited
109250074,2026.01.30 13:00:00,sell,0.60,audusd,0.69954,0.00000,0.00000,2026.01.30 13:54:09,0.70198,0.00,0.00,0.00,-146.40,#600 230417_RandomWalk_YHH_unlimited
109242820,2026.01.30 12:00:00,buy,0.60,audusd,0.69765,0.00000,0.00000,2026.01.30 13:54:10,0.70176,0.00,0.00,0.00,246.60,#600 230417_RandomWalk_YHH_unlimited
109242822,2026.01.30 12:00:00,sell,0.60,usdjpy,154.278,0.000,0.000,2026.01.30 13:54:10,153.963,0.00,0.00,0.00,122.76,#400 230417_RandomWalk_YHH_unlimited
109242837,2026.01.30 12:00:00,sell,1.20,usdjpy,154.278,0.000,0.000,2026.01.30 13:54:10,153.963,0.00,0.00,0.00,245.51,#401 230417_RandomWalk_YHH_unlimited
109241507,2026.01.30 11:55:00,buy,0.60,usdcad,1.35532,0.00000,0.00000,2026.01.30 13:54:11,1.35112,0.00,0.00,0.00,-186.51,#500 230417_RandomWalk_YHH_unlimited
109241508,2026.01.30 11:55:00,buy,0.60,usdjpy,154.285,0.000,0.000,2026.01.30 13:54:11,153.950,0.00,0.00,0.00,-130.56,#400 230417_RandomWalk_YHH_unlimited
109242818,2026.01.30 12:00:00,sell,0.60,usdchf,0.76973,0.00000,0.00000,2026.01.30 13:54:11,0.76753,0.00,0.00,0.00,171.98,#100 230417_RandomWalk_YHH_unlimited
109173708,2026.01.30 07:00:03,buy,0.60,gbpusd,1.37533,0.00000,0.00000,2026.01.30 13:54:12,1.37750,0.00,0.00,0.00,130.20,#200 230417_RandomWalk_YHH_unlimited
109240065,2026.01.30 11:50:01,sell,0.60,eurusd,1.19065,0.00000,0.00000,2026.01.30 13:54:12,1.19451,0.00,0.00,0.00,-231.60,#300 230417_RandomWalk_YHH_unlimited
109240068,2026.01.30 11:50:01,sell,0.60,gbpusd,1.37356,0.00000,0.00000,2026.01.30 13:54:12,1.37768,0.00,0.00,0.00,-247.20,#200 230417_RandomWalk_YHH_unlimited
109241505,2026.01.30 11:55:00,sell,0.60,audusd,0.69695,0.00000,0.00000,2026.01.30 13:54:12,0.70195,0.00,0.00,0.00,-300.00,#600 230417_RandomWalk_YHH_unlimited
109127662,2026.01.30 04:00:01,sell,0.60,usdjpy,153.747,0.000,0.000,2026.01.30 13:54:13,153.960,0.00,0.00,0.00,-83.01,#400 230417_RandomWalk_YHH_unlimited
109127669,2026.01.30 04:00:02,sell,1.20,usdjpy,153.749,0.000,0.000,2026.01.30 13:54:13,153.960,0.00,0.00,0.00,-164.46,#401 230417_RandomWalk_YHH_unlimited
109140393,2026.01.30 04:35:00,buy,0.60,usdchf,0.76967,0.00000,0.00000,2026.01.30 13:54:13,0.76743,0.00,0.00,0.00,-175.13,#100 230417_RandomWalk_YHH_unlimited
109113655,2026.01.30 03:00:00,sell,0.60,usdjpy,153.496,0.000,0.000,2026.01.30 13:54:14,153.960,0.00,0.00,0.00,-180.83,#400 230417_RandomWalk_YHH_unlimited
109113656,2026.01.30 03:00:00,sell,0.60,usdchf,0.76711,0.00000,0.00000,2026.01.30 13:54:14,0.76753,0.00,0.00,0.00,-32.83,#100 230417_RandomWalk_YHH_unlimited
109127626,2026.01.30 04:00:00,buy,0.60,audusd,0.70070,0.00000,0.00000,2026.01.30 13:54:14,0.70180,0.00,0.00,0.00,66.00,#600 230417_RandomWalk_YHH_unlimited
109127638,2026.01.30 04:00:00,sell,0.60,usdcad,1.35279,0.00000,0.00000,2026.01.30 13:54:14,1.35129,0.00,0.00,0.00,66.60,#500 230417_RandomWalk_YHH_unlimited
109079181,2026.01.29 23:00:00,sell,0.60,usdjpy,153.111,0.000,0.000,2026.01.30 13:54:15,153.960,0.00,0.00,-7.31,-330.87,#400 230417_RandomWalk_YHH_unlimited
109113638,2026.01.30 03:00:00,buy,0.60,gbpusd,1.37785,0.00000,0.00000,2026.01.30 13:54:15,1.37751,0.00,0.00,0.00,-20.40,#200 230417_RandomWalk_YHH_unlimited
109113654,2026.01.30 03:00:00,buy,0.60,eurusd,1.19327,0.00000,0.00000,2026.01.30 13:54:15,1.19437,0.00,0.00,0.00,66.00,#300 230417_RandomWalk_YHH_unlimited
109029235,2026.01.29 18:47:16,sell,0.60,usdjpy,152.858,0.000,0.000,2026.01.30 13:54:16,153.960,0.00,0.00,-7.31,-429.46,#400 230417_RandomWalk_YHH_unlimited
109034698,2026.01.29 19:10:00,buy,0.60,gbpusd,1.38037,0.00000,0.00000,2026.01.30 13:54:16,1.37751,0.00,0.00,-1.72,-171.60,#200 230417_RandomWalk_YHH_unlimited
109052870,2026.01.29 20:50:00,sell,0.60,usdcad,1.34946,0.00000,0.00000,2026.01.30 13:54:16,1.35128,0.00,0.00,-9.76,-80.81,#500 230417_RandomWalk_YHH_unlimited
109085968,2026.01.29 23:55:00,sell,0.60,usdchf,0.76430,0.00000,0.00000,2026.01.30 13:54:16,0.76753,0.00,0.00,-8.49,-252.50,#100 230417_RandomWalk_YHH_unlimited
109077992,2026.01.29 22:55:00,buy,0.60,audusd,0.70485,0.00000,0.00000,2026.01.30 13:54:17,0.70179,0.00,0.00,-1.15,-183.60,#600 230417_RandomWalk_YHH_unlimited
109085198,2026.01.29 23:45:00,buy,0.60,eurusd,1.19709,0.00000,0.00000,2026.01.30 13:54:17,1.19436,0.00,0.00,-5.00,-163.80,#300 230417_RandomWalk_YHH_unlimited
109255653,2026.01.30 13:59:11,sell,0.60,eurusd,1.19480,0.00000,0.00000,2026.01.30 14:40:01,1.19357,0.00,0.00,0.00,73.80,#300 230417_RandomWalk_YHH_unlimited
109255654,2026.01.30 13:59:11,sell,0.60,audusd,0.70226,0.00000,0.00000,2026.01.30 14:45:00,0.70112,0.00,0.00,0.00,68.40,#600 230417_RandomWalk_YHH_unlimited
109255650,2026.01.30 13:59:11,buy,0.60,usdchf,0.76707,0.00000,0.00000,2026.01.30 14:45:01,0.76812,0.00,0.00,0.00,82.02,#100 230417_RandomWalk_YHH_unlimited
109255652,2026.01.30 13:59:11,sell,0.60,gbpusd,1.37773,0.00000,0.00000,2026.01.30 14:50:00,1.37625,0.00,0.00,0.00,88.80,#200 230417_RandomWalk_YHH_unlimited
109258227,2026.01.30 14:40:02,sell,0.60,eurusd,1.19345,0.00000,0.00000,2026.01.30 14:50:00,1.19240,0.00,0.00,0.00,63.00,#300 230417_RandomWalk_YHH_unlimited
109255659,2026.01.30 13:59:16,buy,0.60,usdcad,1.35076,0.00000,0.00000,2026.01.30 14:50:01,1.35227,0.00,0.00,0.00,67.00,#500 230417_RandomWalk_YHH_unlimited
109255651,2026.01.30 13:59:11,buy,0.60,usdjpy,153.876,0.000,0.000,2026.01.30 14:55:00,154.056,0.00,0.00,0.00,70.10,#400 230417_RandomWalk_YHH_unlimited
109259871,2026.01.30 14:50:01,sell,0.60,gbpusd,1.37608,0.00000,0.00000,2026.01.30 15:35:00,1.37504,0.00,0.00,0.00,62.40,#200 230417_RandomWalk_YHH_unlimited
109259877,2026.01.30 14:50:02,buy,0.60,usdcad,1.35238,0.00000,0.00000,2026.01.30 15:40:00,1.35377,0.00,0.00,0.00,61.61,#500 230417_RandomWalk_YHH_unlimited
109260566,2026.01.30 14:55:00,buy,0.60,usdjpy,154.070,0.000,0.000,2026.01.30 15:40:01,154.247,0.00,0.00,0.00,68.85,#400 230417_RandomWalk_YHH_unlimited
109258493,2026.01.30 14:45:00,sell,0.60,audusd,0.70096,0.00000,0.00000,2026.01.30 15:50:00,0.69985,0.00,0.00,0.00,66.60,#600 230417_RandomWalk_YHH_unlimited
109259872,2026.01.30 14:50:01,sell,0.60,eurusd,1.19228,0.00000,0.00000,2026.01.30 15:50:00,1.19078,0.00,0.00,0.00,90.00,#300 230417_RandomWalk_YHH_unlimited
109258496,2026.01.30 14:45:01,buy,0.60,usdchf,0.76824,0.00000,0.00000,2026.01.30 15:50:02,0.76916,0.00,0.00,0.00,71.77,#100 230417_RandomWalk_YHH_unlimited
109255649,2026.01.30 13:59:11,buy,0.60,audusd,0.70244,0.00000,0.00000,2026.01.30 16:35:00,0.70182,0.00,0.00,0.00,-37.20,#600 230417_RandomWalk_YHH_unlimited
109273151,2026.01.30 16:00:00,buy,0.60,audusd,0.69919,0.00000,0.00000,2026.01.30 16:35:00,0.70182,0.00,0.00,0.00,157.80,#600 230417_RandomWalk_YHH_unlimited
109255660,2026.01.30 13:59:16,sell,0.60,usdcad,1.35059,0.00000,0.00000,2026.01.30 16:50:00,1.35162,0.00,0.00,0.00,-45.72,#500 230417_RandomWalk_YHH_unlimited
109269684,2026.01.30 15:40:03,buy,0.60,usdjpy,154.258,0.000,0.000,2026.01.30 16:50:00,154.426,0.00,0.00,0.00,65.27,#400 230417_RandomWalk_YHH_unlimited
109273152,2026.01.30 16:00:00,sell,0.60,usdcad,1.35440,0.00000,0.00000,2026.01.30 16:50:00,1.35162,0.00,0.00,0.00,123.41,#500 230417_RandomWalk_YHH_unlimited
109268951,2026.01.30 15:35:00,sell,0.60,gbpusd,1.37487,0.00000,0.00000,2026.01.30 17:05:00,1.37239,0.00,0.00,0.00,148.80,#200 230417_RandomWalk_YHH_unlimited
109271156,2026.01.30 15:50:00,sell,0.60,eurusd,1.19064,0.00000,0.00000,2026.01.30 17:05:00,1.18920,0.00,0.00,0.00,86.40,#300 230417_RandomWalk_YHH_unlimited
109282320,2026.01.30 16:50:00,buy,0.60,usdjpy,154.436,0.000,0.000,2026.01.30 17:05:00,154.666,0.00,0.00,0.00,89.22,#400 230417_RandomWalk_YHH_unlimited
109271167,2026.01.30 15:50:02,buy,0.60,usdchf,0.76928,0.00000,0.00000,2026.01.30 18:05:00,0.77058,0.00,0.00,0.00,101.22,#100 230417_RandomWalk_YHH_unlimited
109269674,2026.01.30 15:40:01,buy,0.60,usdcad,1.35386,0.00000,0.00000,2026.01.30 18:20:00,1.35591,0.00,0.00,0.00,90.71,#500 230417_RandomWalk_YHH_unlimited
109286414,2026.01.30 17:05:00,sell,0.60,eurusd,1.18917,0.00000,0.00000,2026.01.30 18:25:04,1.18808,0.00,0.00,0.00,65.40,#300 230417_RandomWalk_YHH_unlimited
109271159,2026.01.30 15:50:01,sell,0.60,audusd,0.69967,0.00000,0.00000,2026.01.30 19:10:00,0.69828,0.00,0.00,0.00,83.40,#600 230417_RandomWalk_YHH_unlimited
109302588,2026.01.30 18:05:00,buy,0.60,usdchf,0.77066,0.00000,0.00000,2026.01.30 19:10:00,0.77149,0.00,0.00,0.00,64.55,#100 230417_RandomWalk_YHH_unlimited
109286419,2026.01.30 17:05:01,sell,0.60,gbpusd,1.37226,0.00000,0.00000,2026.01.30 19:15:00,1.37039,0.00,0.00,0.00,112.20,#200 230417_RandomWalk_YHH_unlimited
109308907,2026.01.30 18:25:04,sell,0.60,eurusd,1.18795,0.00000,0.00000,2026.01.30 19:20:00,1.18680,0.00,0.00,0.00,69.00,#300 230417_RandomWalk_YHH_unlimited
109307150,2026.01.30 18:20:01,buy,0.60,usdcad,1.35613,0.00000,0.00000,2026.01.30 19:40:00,1.35746,0.00,0.00,0.00,58.79,#500 230417_RandomWalk_YHH_unlimited
109324473,2026.01.30 19:10:00,sell,0.60,audusd,0.69812,0.00000,0.00000,2026.01.30 19:55:00,0.69700,0.00,0.00,0.00,67.20,#600 230417_RandomWalk_YHH_unlimited
109335112,2026.01.30 19:40:01,buy,0.60,usdcad,1.35763,0.00000,0.00000,2026.01.30 20:10:00,1.35959,0.00,0.00,0.00,86.50,#500 230417_RandomWalk_YHH_unlimited
109340322,2026.01.30 19:55:00,sell,0.60,audusd,0.69689,0.00000,0.00000,2026.01.30 20:20:00,0.69531,0.00,0.00,0.00,94.80,#600 230417_RandomWalk_YHH_unlimited
109326426,2026.01.30 19:15:01,sell,0.60,gbpusd,1.37033,0.00000,0.00000,2026.01.30 20:25:00,1.36926,0.00,0.00,0.00,64.20,#200 230417_RandomWalk_YHH_unlimited
109324474,2026.01.30 19:10:00,buy,0.60,usdchf,0.77159,0.00000,0.00000,2026.01.30 20:30:00,0.77265,0.00,0.00,0.00,82.31,#100 230417_RandomWalk_YHH_unlimited
109345929,2026.01.30 20:10:01,buy,0.60,usdcad,1.35978,0.00000,0.00000,2026.01.30 20:40:00,1.36139,0.00,0.00,0.00,70.96,#500 230417_RandomWalk_YHH_unlimited
109321229,2026.01.30 19:00:01,buy,0.60,usdjpy,154.352,0.000,0.000,2026.01.30 20:40:01,154.603,0.00,0.00,0.00,97.41,#400 230417_RandomWalk_YHH_unlimited
109286420,2026.01.30 17:05:01,buy,0.60,usdjpy,154.679,0.000,0.000,2026.01.30 20:40:02,154.603,0.00,0.00,0.00,-29.49,#400 230417_RandomWalk_YHH_unlimited
109328144,2026.01.30 19:20:00,sell,0.60,eurusd,1.18666,0.00000,0.00000,2026.01.30 23:00:00,1.18540,0.00,0.00,0.00,75.60,#300 230417_RandomWalk_YHH_unlimited
109362072,2026.01.30 21:00:00,buy,0.60,usdcad,1.35807,0.00000,0.00000,2026.01.30 23:00:00,1.36156,0.00,0.00,0.00,153.79,#500 230417_RandomWalk_YHH_unlimited
109355073,2026.01.30 20:40:01,buy,0.60,usdcad,1.36159,0.00000,0.00000,2026.01.30 23:00:01,1.36155,0.00,0.00,0.00,-1.76,#500 230417_RandomWalk_YHH_unlimited
109355080,2026.01.30 20:40:02,buy,0.60,usdjpy,154.615,0.000,0.000,2026.01.30 23:40:02,154.785,0.00,0.00,0.00,65.90,#400 230417_RandomWalk_YHH_unlimited
109362070,2026.01.30 21:00:00,sell,0.60,audusd,0.69766,0.00000,0.00000,2026.02.02 00:10:01,0.69584,0.00,0.00,-1.13,109.20,#600 230417_RandomWalk_YHH_unlimited
109349753,2026.01.30 20:20:01,sell,0.60,audusd,0.69514,0.00000,0.00000,2026.02.02 00:10:02,0.69584,0.00,0.00,-1.13,-42.00,#600 230417_RandomWalk_YHH_unlimited
109405327,2026.01.30 23:40:02,buy,0.60,usdjpy,154.799,0.000,0.000,2026.02.02 00:20:00,155.010,0.00,0.00,0.65,81.67,#400 230417_RandomWalk_YHH_unlimited
109409110,2026.02.02 00:20:33,buy,0.60,usdjpy,155.160,0.000,0.000,2026.02.02 00:30:00,155.355,0.00,0.00,0.00,75.31,#400 230417_RandomWalk_YHH_unlimited
109352563,2026.01.30 20:30:00,buy,0.60,usdchf,0.77277,0.00000,0.00000,2026.02.02 01:05:00,0.77358,0.00,0.00,3.40,62.82,#100 230417_RandomWalk_YHH_unlimited
109351178,2026.01.30 20:25:00,sell,0.60,gbpusd,1.36907,0.00000,0.00000,2026.02.02 01:05:04,1.36800,0.00,0.00,-1.73,64.20,#200 230417_RandomWalk_YHH_unlimited
109398228,2026.01.30 23:00:01,sell,0.60,eurusd,1.18527,0.00000,0.00000,2026.02.02 01:10:00,1.18416,0.00,0.00,0.89,66.60,#300 230417_RandomWalk_YHH_unlimited
109398234,2026.01.30 23:00:01,buy,0.60,usdcad,1.36177,0.00000,0.00000,2026.02.02 01:10:00,1.36470,0.00,0.00,1.71,128.82,#500 230417_RandomWalk_YHH_unlimited
109409280,2026.02.02 00:38:19,sell,0.60,audusd,0.69444,0.00000,0.00000,2026.02.02 01:15:00,0.69307,0.00,0.00,0.00,82.20,#600 230417_RandomWalk_YHH_unlimited
109410268,2026.02.02 01:05:04,sell,0.60,gbpusd,1.36782,0.00000,0.00000,2026.02.02 01:15:00,1.36672,0.00,0.00,0.00,66.00,#200 230417_RandomWalk_YHH_unlimited
109398227,2026.01.30 23:00:00,buy,1.20,gbpusd,1.36842,0.00000,0.00000,2026.02.02 02:15:00,1.37021,0.00,0.00,-3.27,214.80,#201 230417_RandomWalk_YHH_unlimited
109409444,2026.02.02 01:00:00,buy,1.20,eurusd,1.18510,0.00000,0.00000,2026.02.02 02:15:00,1.18715,0.00,0.00,0.00,246.00,#301 230417_RandomWalk_YHH_unlimited
109418022,2026.02.02 02:00:00,sell,1.20,usdjpy,155.195,0.000,0.000,2026.02.02 02:15:00,154.869,0.00,0.00,0.00,252.60,#401 230417_RandomWalk_YHH_unlimited
109418025,2026.02.02 02:00:00,sell,1.20,usdcad,1.36373,0.00000,0.00000,2026.02.02 02:15:00,1.36172,0.00,0.00,0.00,177.13,#501 230417_RandomWalk_YHH_unlimited
109410693,2026.02.02 01:10:01,buy,0.60,usdcad,1.36491,0.00000,0.00000,2026.02.02 03:20:00,1.36428,0.00,0.00,0.00,-27.71,#500 230417_RandomWalk_YHH_unlimited
109438706,2026.02.02 03:00:00,buy,0.60,usdcad,1.36192,0.00000,0.00000,2026.02.02 03:20:00,1.36428,0.00,0.00,0.00,103.79,#500 230417_RandomWalk_YHH_unlimited
109438705,2026.02.02 03:00:00,sell,1.20,usdjpy,155.235,0.000,0.000,2026.02.02 04:45:00,154.937,0.00,0.00,0.00,230.80,#401 230417_RandomWalk_YHH_unlimited
109423284,2026.02.02 02:15:01,sell,1.20,usdjpy,154.853,0.000,0.000,2026.02.02 04:45:01,154.936,0.00,0.00,0.00,-64.28,#401 230417_RandomWalk_YHH_unlimited
109411092,2026.02.02 01:15:00,sell,0.60,audusd,0.69293,0.00000,0.00000,2026.02.02 06:00:00,0.69417,0.00,0.00,0.00,-74.40,#600 230417_RandomWalk_YHH_unlimited
109438701,2026.02.02 03:00:00,sell,0.60,audusd,0.69650,0.00000,0.00000,2026.02.02 06:00:00,0.69418,0.00,0.00,0.00,139.20,#600 230417_RandomWalk_YHH_unlimited
109472264,2026.02.02 04:45:01,sell,1.20,usdjpy,154.922,0.000,0.000,2026.02.02 06:15:00,154.798,0.00,0.00,0.00,96.13,#401 230417_RandomWalk_YHH_unlimited
109438700,2026.02.02 03:00:00,sell,0.60,gbpusd,1.36993,0.00000,0.00000,2026.02.02 07:30:00,1.36729,0.00,0.00,0.00,158.40,#200 230417_RandomWalk_YHH_unlimited
109448487,2026.02.02 03:20:01,buy,0.60,usdcad,1.36448,0.00000,0.00000,2026.02.02 07:30:00,1.36585,0.00,0.00,0.00,60.18,#500 230417_RandomWalk_YHH_unlimited
109491233,2026.02.02 06:00:01,sell,0.60,audusd,0.69401,0.00000,0.00000,2026.02.02 07:30:00,0.69263,0.00,0.00,0.00,82.80,#600 230417_RandomWalk_YHH_unlimited
109411093,2026.02.02 01:15:00,sell,0.60,gbpusd,1.36651,0.00000,0.00000,2026.02.02 07:30:01,1.36728,0.00,0.00,0.00,-46.20,#200 230417_RandomWalk_YHH_unlimited
109410691,2026.02.02 01:10:00,sell,0.60,eurusd,1.18406,0.00000,0.00000,2026.02.02 07:50:00,1.18474,0.00,0.00,0.00,-40.80,#300 230417_RandomWalk_YHH_unlimited
109438704,2026.02.02 03:00:00,sell,0.60,eurusd,1.18657,0.00000,0.00000,2026.02.02 07:50:00,1.18474,0.00,0.00,0.00,109.80,#300 230417_RandomWalk_YHH_unlimited
109509730,2026.02.02 07:30:01,sell,0.60,audusd,0.69247,0.00000,0.00000,2026.02.02 08:25:00,0.69121,0.00,0.00,0.00,75.60,#600 230417_RandomWalk_YHH_unlimited
109495792,2026.02.02 06:15:00,sell,1.20,usdjpy,154.784,0.000,0.000,2026.02.02 08:45:00,154.625,0.00,0.00,0.00,123.40,#401 230417_RandomWalk_YHH_unlimited
109518303,2026.02.02 08:00:01,buy,1.20,audusd,0.69264,0.00000,0.00000,2026.02.02 09:30:00,0.69397,0.00,0.00,0.00,159.60,#601 230417_RandomWalk_YHH_unlimited
109545820,2026.02.02 09:30:00,buy,1.20,audusd,0.69413,0.00000,0.00000,2026.02.02 10:15:00,0.69471,0.00,0.00,0.00,69.60,#601 230417_RandomWalk_YHH_unlimited
109558420,2026.02.02 10:15:00,buy,1.20,audusd,0.69488,0.00000,0.00000,2026.02.02 10:30:00,0.69541,0.00,0.00,0.00,63.60,#601 230417_RandomWalk_YHH_unlimited
109423277,2026.02.02 02:15:01,buy,1.20,gbpusd,1.37038,0.00000,0.00000,2026.02.02 10:30:01,1.36924,0.00,0.00,0.00,-136.80,#201 230417_RandomWalk_YHH_unlimited
109518293,2026.02.02 08:00:00,buy,1.20,gbpusd,1.36736,0.00000,0.00000,2026.02.02 10:30:01,1.36924,0.00,0.00,0.00,225.60,#201 230417_RandomWalk_YHH_unlimited
109561646,2026.02.02 10:30:00,buy,1.20,audusd,0.69557,0.00000,0.00000,2026.02.02 10:35:50,0.69577,0.00,0.00,0.00,24.00,#601 230417_RandomWalk_YHH_unlimited
109561652,2026.02.02 10:30:02,buy,1.20,gbpusd,1.36945,0.00000,0.00000,2026.02.02 10:35:50,1.36993,0.00,0.00,0.00,57.60,#201 230417_RandomWalk_YHH_unlimited
109536812,2026.02.02 09:00:00,buy,0.60,usdjpy,154.604,0.000,0.000,2026.02.02 10:35:51,154.911,0.00,0.00,0.00,118.91,#400 230417_RandomWalk_YHH_unlimited
109554232,2026.02.02 10:00:00,sell,0.60,audusd,0.69425,0.00000,0.00000,2026.02.02 10:35:51,0.69594,0.00,0.00,0.00,-101.40,#600 230417_RandomWalk_YHH_unlimited
109554233,2026.02.02 10:00:00,sell,1.20,usdjpy,154.887,0.000,0.000,2026.02.02 10:35:51,154.925,0.00,0.00,0.00,-29.43,#401 230417_RandomWalk_YHH_unlimited
109518299,2026.02.02 08:00:00,buy,0.60,audusd,0.69264,0.00000,0.00000,2026.02.02 10:35:52,0.69577,0.00,0.00,0.00,187.80,#600 230417_RandomWalk_YHH_unlimited
109524827,2026.02.02 08:25:01,sell,0.60,audusd,0.69102,0.00000,0.00000,2026.02.02 10:35:52,0.69594,0.00,0.00,0.00,-295.20,#600 230417_RandomWalk_YHH_unlimited
109531969,2026.02.02 08:45:00,sell,1.20,usdjpy,154.612,0.000,0.000,2026.02.02 10:35:52,154.926,0.00,0.00,0.00,-243.21,#401 230417_RandomWalk_YHH_unlimited
109475989,2026.02.02 05:00:00,sell,1.20,usdcad,1.36438,0.00000,0.00000,2026.02.02 10:35:53,1.36290,0.00,0.00,0.00,130.31,#501 230417_RandomWalk_YHH_unlimited
